id,tenantId,jobType,ownerType,ownerId,status,attempts,maxAttempts,runAfter,payloadJson,lastError,createdAt,updatedAt
cmr8kdq360d15v16zegcgnjv4,default,upsert,character_timeline,cmr8kdq230d0pv16zce8vhpra,queued,0,5,2026-07-06T01:51:35.247+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.247Z""}}",,2026-07-06T01:51:35.249+00:00,2026-07-06T01:51:35.249+00:00
cmr8kdq360d16v16zwptufgg3,default,upsert,character_timeline,cmr8kdq230d0qv16zijclc9ya,queued,0,5,2026-07-06T01:51:35.247+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.247Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d17v16zcjvpp2l9,default,upsert,character_timeline,cmr8kdq230d0rv16zs6zppz4d,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d18v16zr0a12z17,default,upsert,character_timeline,cmr8kdq230d0sv16zv8u2mjfe,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d19v16zjmngv41x,default,upsert,character_timeline,cmr8kdq230d0tv16z0w0yakwz,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1av16zclmsbdp9,default,upsert,character_timeline,cmr8kdq230d0uv16z88rz3l3y,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1bv16zptr0szzl,default,upsert,character_timeline,cmr8kdq230d0vv16zuvu0r326,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1cv16za3iknof0,default,upsert,character_timeline,cmr8kdq230d0wv16zxgddjy8p,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1dv16z0ujsh0t0,default,upsert,character_timeline,cmr8kdq230d0xv16zgbw2rlgz,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1ev16zuhn4hq4k,default,upsert,character_timeline,cmr8kdq230d0yv16z6b1kljw5,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1fv16zpci8lbgg,default,upsert,character_timeline,cmr8kdq230d0zv16zytg21m8n,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1gv16zzdu66plv,default,upsert,character_timeline,cmr8kdq230d10v16zsfi9qa85,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1hv16zeukrjaj2,default,upsert,character_timeline,cmr8kdq230d11v16zp5z2ukg3,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1iv16zw09ztxoq,default,upsert,character_timeline,cmr8kdq230d12v16z2g2u56nr,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1jv16zx0cuc6i8,default,upsert,character_timeline,cmr8kdq230d13v16z9q1ug8ur,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kdq360d1kv16zhopjemb7,default,upsert,character_timeline,cmr8kdq230d14v16z82zwvs4s,queued,0,5,2026-07-06T01:51:35.248+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:51:35.248Z""}}",,2026-07-06T01:51:35.250+00:00,2026-07-06T01:51:35.250+00:00
cmr8kfzja0d1uv16z38i57tz9,default,upsert,chapter,cmr24zod401sev16zgn0j08q9,queued,0,5,2026-07-06T01:53:20.805+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:53:20.805Z""}}",,2026-07-06T01:53:20.806+00:00,2026-07-06T01:53:20.806+00:00
cmr8kfzja0d1vv16zvi3k3msg,default,upsert,chapter_summary,cmr24zod401sev16zgn0j08q9,queued,0,5,2026-07-06T01:53:20.805+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:53:20.805Z""}}",,2026-07-06T01:53:20.806+00:00,2026-07-06T01:53:20.806+00:00
cmr8kj6t00d3iv16z0kme6j77,default,upsert,character_timeline,cmr8kj6ri0d30v16zlngrj375,queued,0,5,2026-07-06T01:55:50.187+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.187Z""}}",,2026-07-06T01:55:50.195+00:00,2026-07-06T01:55:50.195+00:00
cmr8kj6t00d3jv16zouqoidyl,default,upsert,character_timeline,cmr8kj6ri0d31v16ziidft9vc,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.196+00:00,2026-07-06T01:55:50.196+00:00
cmr8kj6t00d3kv16zwiuksyu8,default,upsert,character_timeline,cmr8kj6rj0d32v16zaun1iqwc,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.196+00:00,2026-07-06T01:55:50.196+00:00
cmr8kj6t00d3lv16z8oef3rb6,default,upsert,character_timeline,cmr8kj6rj0d33v16zvswihm7i,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.196+00:00,2026-07-06T01:55:50.196+00:00
cmr8kj6t10d3mv16zr3yxkkum,default,upsert,character_timeline,cmr8kj6rj0d34v16zt6x4pwmr,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t10d3nv16zsg18nxi0,default,upsert,character_timeline,cmr8kj6rj0d35v16zya7v3d67,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t10d3ov16zm55n1oal,default,upsert,character_timeline,cmr8kj6rj0d36v16z4zacxa9k,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t10d3pv16z24mh29mx,default,upsert,character_timeline,cmr8kj6rj0d37v16z6zpe6c9h,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t10d3qv16zyide94zb,default,upsert,character_timeline,cmr8kj6rj0d38v16zdudwhw6w,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t10d3rv16zpzgnou5y,default,upsert,character_timeline,cmr8kj6rj0d39v16z38lwfqbr,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.197+00:00,2026-07-06T01:55:50.197+00:00
cmr8kj6t20d3sv16zjw299zpc,default,upsert,character_timeline,cmr8kj6rj0d3av16ze33511ig,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.198+00:00,2026-07-06T01:55:50.198+00:00
cmr8kj6t20d3tv16z7scum5s1,default,upsert,character_timeline,cmr8kj6rj0d3bv16znclci8fj,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.198+00:00,2026-07-06T01:55:50.198+00:00
cmr8kj6t20d3uv16zamvs9i5q,default,upsert,character_timeline,cmr8kj6rj0d3cv16z12nc6ufi,queued,0,5,2026-07-06T01:55:50.188+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.188Z""}}",,2026-07-06T01:55:50.198+00:00,2026-07-06T01:55:50.198+00:00
cmr8kj6t20d3vv16zygz58zmq,default,upsert,character_timeline,cmr8kj6rj0d3dv16za0revnmd,queued,0,5,2026-07-06T01:55:50.189+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.189Z""}}",,2026-07-06T01:55:50.198+00:00,2026-07-06T01:55:50.198+00:00
cmr8kj6t30d3wv16zr3ai6s1w,default,upsert,character_timeline,cmr8kj6rj0d3ev16zbfjtb75c,queued,0,5,2026-07-06T01:55:50.192+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.192Z""}}",,2026-07-06T01:55:50.198+00:00,2026-07-06T01:55:50.198+00:00
cmr8kj6t30d3xv16zp4fgosrs,default,upsert,character_timeline,cmr8kj6rj0d3fv16zpjxpoo3u,queued,0,5,2026-07-06T01:55:50.193+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.193Z""}}",,2026-07-06T01:55:50.199+00:00,2026-07-06T01:55:50.199+00:00
cmr8kj6t30d3yv16zmj3jsxey,default,upsert,character_timeline,cmr8kj6rj0d3gv16zyj8v951b,queued,0,5,2026-07-06T01:55:50.193+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.193Z""}}",,2026-07-06T01:55:50.199+00:00,2026-07-06T01:55:50.199+00:00
cmr8kj6t30d3zv16zr9q80fv4,default,upsert,character_timeline,cmr8kj6rj0d3hv16zd68u6c8z,queued,0,5,2026-07-06T01:55:50.193+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:55:50.193Z""}}",,2026-07-06T01:55:50.199+00:00,2026-07-06T01:55:50.199+00:00
cmr8kkw6s0d4av16zsyu4x4rd,default,upsert,chapter,cmr24zod601sfv16zz52rk4y9,queued,0,5,2026-07-06T01:57:09.746+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:57:09.746Z""}}",,2026-07-06T01:57:09.748+00:00,2026-07-06T01:57:09.748+00:00
cmr8kkw6t0d4bv16zets9jb7k,default,upsert,chapter_summary,cmr24zod601sfv16zz52rk4y9,queued,0,5,2026-07-06T01:57:09.746+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T01:57:09.746Z""}}",,2026-07-06T01:57:09.749+00:00,2026-07-06T01:57:09.749+00:00
cmr8kr6wl0d62v16zijhoyphp,default,upsert,character_timeline,cmr8kr6vf0d5nv16zsa357j6u,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.572+00:00,2026-07-06T02:02:03.572+00:00
cmr8kr6wl0d63v16zr5h5g1j1,default,upsert,character_timeline,cmr8kr6vf0d5ov16zj4sol3iv,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d64v16zk3g3cklv,default,upsert,character_timeline,cmr8kr6vf0d5pv16zl9cmbzzb,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d65v16zgobth3vd,default,upsert,character_timeline,cmr8kr6vf0d5qv16zedv61qo5,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d66v16zhtmbmsdw,default,upsert,character_timeline,cmr8kr6vf0d5rv16zdiilysch,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d67v16zhyudv6c2,default,upsert,character_timeline,cmr8kr6vf0d5sv16zsqso9dvm,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d68v16zdsdj106s,default,upsert,character_timeline,cmr8kr6vf0d5tv16z9nc1dv9m,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d69v16z1bijad8p,default,upsert,character_timeline,cmr8kr6vf0d5uv16ztqd4m5jo,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6av16zwni6c5vl,default,upsert,character_timeline,cmr8kr6vf0d5vv16zupfze3st,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6bv16z1amtt8l6,default,upsert,character_timeline,cmr8kr6vf0d5wv16z06dc5m64,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6cv16zg0ft2upw,default,upsert,character_timeline,cmr8kr6vf0d5xv16z0rkc9gss,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6dv16z2yvkmgny,default,upsert,character_timeline,cmr8kr6vf0d5yv16ze4me06zw,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6ev16zpg2roumr,default,upsert,character_timeline,cmr8kr6vf0d5zv16zk18eu7m9,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6fv16zbubdvyaz,default,upsert,character_timeline,cmr8kr6vf0d60v16z80f3bsr9,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8kr6wl0d6gv16z7avcfzs0,default,upsert,character_timeline,cmr8kr6vf0d61v16z0vbubcu2,queued,0,5,2026-07-06T02:02:03.561+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:02:03.561Z""}}",,2026-07-06T02:02:03.573+00:00,2026-07-06T02:02:03.573+00:00
cmr8ktuak0d6ov16zqydfq1ou,default,upsert,chapter,cmr252ped020zv16zhk3ez4ic,queued,0,5,2026-07-06T02:04:07.193+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:04:07.193Z""}}",,2026-07-06T02:04:07.196+00:00,2026-07-06T02:04:07.196+00:00
cmr8ktuak0d6pv16zy99po1td,default,upsert,chapter_summary,cmr252ped020zv16zhk3ez4ic,queued,0,5,2026-07-06T02:04:07.194+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:04:07.194Z""}}",,2026-07-06T02:04:07.196+00:00,2026-07-06T02:04:07.196+00:00
cmr8kytix0d8vv16z5yhi0vjt,default,upsert,character_timeline,cmr8kyti00d8dv16zj5l6jy8u,queued,0,5,2026-07-06T02:07:59.479+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.479Z""}}",,2026-07-06T02:07:59.481+00:00,2026-07-06T02:07:59.481+00:00
cmr8kytiy0d8wv16zk47siza0,default,upsert,character_timeline,cmr8kyti00d8ev16zteaefe6c,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d8xv16z35byzeku,default,upsert,character_timeline,cmr8kyti00d8fv16zuxlvq4tt,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d8yv16z1n4alose,default,upsert,character_timeline,cmr8kyti00d8gv16zah040z3o,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d8zv16z16bq8mku,default,upsert,character_timeline,cmr8kyti00d8hv16zmw4ybt87,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d90v16zoy40wzo3,default,upsert,character_timeline,cmr8kyti00d8iv16zk6e3asbz,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d91v16zl86p1ga5,default,upsert,character_timeline,cmr8kyti00d8jv16zicyx7po9,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d92v16zf6gbquib,default,upsert,character_timeline,cmr8kyti00d8kv16z6t8cu3et,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d93v16zycj5soo8,default,upsert,character_timeline,cmr8kyti00d8lv16z0kr5clh4,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d94v16zv8bxncgi,default,upsert,character_timeline,cmr8kyti00d8mv16zlkw3dcal,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d95v16zctdbxb8v,default,upsert,character_timeline,cmr8kyti00d8nv16z85t59062,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d96v16zvgsfn9ib,default,upsert,character_timeline,cmr8kyti00d8ov16z8lzzrpta,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
cmr8kytiy0d97v16zinflcyi5,default,upsert,character_timeline,cmr8kyti00d8pv16zlh1qn5cz,queued,0,5,2026-07-06T02:07:59.480+00:00,"{""progress"":{""stage"":""queued"",""label"":""等待执行"",""detail"":""索引任务已进入队列。"",""percent"":0,""updatedAt"":""2026-07-06T02:07:59.480Z""}}",,2026-07-06T02:07:59.482+00:00,2026-07-06T02:07:59.482+00:00
