id,novelId,taskId,runId,stepIdempotencyKey,nodeKey,promptAssetKey,promptVersion,modelRoute,provider,model,status,attributionStatus,durationMs,promptTokens,completionTokens,totalTokens,metadataJson,recordedAt,createdAt
cmr340ixw0bknv16zvdhqkbc7,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,65290,11493,2824,14317,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocl01s4v16zvlgu20mm"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:14:34.717+00:00,2026-07-02T06:14:34.724+00:00
cmr343u8z0blfv16z1s0zzenm,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,154461,7254,7069,14323,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocl01s4v16zvlgu20mm"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:17:09.346+00:00,2026-07-02T06:17:09.347+00:00
cmr344adn0bm9v16z3nt5y3w8,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.payoff_ledger.sync,v5,planner,deepseek,deepseek-chat,recorded,step_attributed,20670,4747,2882,7629,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:17:30.250+00:00,2026-07-02T06:17:30.251+00:00
cmr345g6t0bmqv16zb4iywfbj,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,52534,7093,2196,9289,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:18:24.436+00:00,2026-07-02T06:18:24.437+00:00
cmr346q690bmvv16zmthsmung,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,59411,9555,2310,11865,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zocn01s5v16z4foypq0m"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:19:24.031+00:00,2026-07-02T06:19:24.033+00:00
cmr3483he0bmwv16z0twcfgmh,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,63857,10383,2754,13137,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocn01s5v16z4foypq0m"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:20:27.937+00:00,2026-07-02T06:20:27.938+00:00
cmr34893n0bmxv16zp9w8wu2t,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,7258,644,434,1078,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocn01s5v16z4foypq0m"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:20:35.218+00:00,2026-07-02T06:20:35.219+00:00
cmr34c3j40bo0v16z6ojl8si0,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,179282,6531,8537,15068,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocn01s5v16z4foypq0m"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:23:34.623+00:00,2026-07-02T06:23:34.624+00:00
cmr34dpyj0bpev16zgzr4m8ci,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,74620,6460,2936,9396,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:24:50.346+00:00,2026-07-02T06:24:50.347+00:00
cmr34fypw0bplv16zf9sh61fu,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,104435,9471,3441,12912,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:26:35.011+00:00,2026-07-02T06:26:35.012+00:00
cmr34gtsv0bpmv16zkbiuy3zp,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,40247,12006,1702,13708,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:27:15.293+00:00,2026-07-02T06:27:15.295+00:00
cmr34h30r0bpnv16zgjtj1b3b,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,11920,630,601,1231,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:27:27.242+00:00,2026-07-02T06:27:27.243+00:00
cmr34l3bb0bqsv16za9ovo7s2,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,186859,7800,9114,16914,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocp01s6v16z2iksh8ll"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:30:34.246+00:00,2026-07-02T06:30:34.247+00:00
cmr34moqs0brwv16zyvh33gg5,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,73045,7095,3399,10494,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:31:48.675+00:00,2026-07-02T06:31:48.676+00:00
cmr34ppqw0bs3v16znb4lywin,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,141010,9402,5221,14623,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zocr01s7v16zu5ywg96j"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:34:09.941+00:00,2026-07-02T06:34:09.944+00:00
cmr34r0kg0bs4v16zrhv5yza0,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,60641,13791,2457,16248,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocr01s7v16zu5ywg96j"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:35:10.622+00:00,2026-07-02T06:35:10.624+00:00
cmr34uhtg0btdv16zgygmcx6k,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,162120,9335,8498,17833,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocr01s7v16zu5ywg96j"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:37:52.947+00:00,2026-07-02T06:37:52.948+00:00
cmr34uu2h0bucv16z9a7vrd16,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.payoff_ledger.sync,v5,planner,deepseek,deepseek-chat,recorded,step_attributed,15603,4707,2689,7396,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:38:08.824+00:00,2026-07-02T06:38:08.825+00:00
cmr34w3sr0buuv16zmsdb2w1a,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,57943,7100,2596,9696,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:39:08.089+00:00,2026-07-02T06:39:08.090+00:00
cmr34xpyj0bv0v16z5s28yuck,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,75082,11371,2780,14151,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:40:23.466+00:00,2026-07-02T06:40:23.467+00:00
cmr34yofh0bv1v16zt4t2v3d4,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,44645,11241,2183,13424,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:41:08.139+00:00,2026-07-02T06:41:08.141+00:00
cmr34zl6r0bvwv16z07fbnjy3,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,42300,6862,2544,9406,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:41:50.593+00:00,2026-07-02T06:41:50.595+00:00
cmr350jzf0bvxv16zquntwrxe,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,45074,2930,3299,6229,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:42:35.689+00:00,2026-07-02T06:42:35.691+00:00
cmr352mrd0bvyv16zpai8vdwh,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,96878,6842,4645,11487,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:44:12.599+00:00,2026-07-02T06:44:12.601+00:00
cmr353iw80bvzv16z7wgdfuqb,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,41619,2564,2985,5549,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zoct01s8v16z41r4h1i7"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:44:54.246+00:00,2026-07-02T06:44:54.247+00:00
cmr354z4n0bw8v16zi0t8yx4v,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,65969,7069,3266,10335,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:46:01.942+00:00,2026-07-02T06:46:01.943+00:00
cmr356s3h0bwdv16zosm8wi3p,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,83939,11574,3105,14679,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zocv01s9v16zuaz9jx84"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:47:26.138+00:00,2026-07-02T06:47:26.141+00:00
cmr357j3l0bwev16z2l8jyvpq,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,34951,11842,1650,13492,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocv01s9v16zuaz9jx84"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:48:01.135+00:00,2026-07-02T06:48:01.137+00:00
cmr357ned0bwfv16zz1ks503p,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,5549,610,339,949,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocv01s9v16zuaz9jx84"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:48:06.708+00:00,2026-07-02T06:48:06.709+00:00
cmr35aynr0bxmv16zxd6drwi8,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,154422,7287,8351,15638,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocv01s9v16zuaz9jx84"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:50:41.269+00:00,2026-07-02T06:50:41.271+00:00
cmr35ceo10byuv16z0r6zuwig,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,planner.chapter.plan,v1,planner,deepseek,deepseek-v4-pro,recorded,step_attributed,65802,6597,2648,9245,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:51:48.670+00:00,2026-07-02T06:51:48.673+00:00
cmr35e1xi0bz0v16zraxr4mh1,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.writer,v5,writer,deepseek,deepseek-v4-pro,recorded,step_attributed,76531,11701,2623,14324,"{""taskType"":""writer"",""modelRoute"":""writer"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""writer_draft"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:53:05.476+00:00,2026-07-02T06:53:05.478+00:00
cmr35fv5b0bz1v16zamhtzf13,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,84482,11429,3181,14610,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:54:29.997+00:00,2026-07-02T06:54:29.999+00:00
cmr35ifr10bzev16zeotkkc0s,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.review.patch,v1,repair,deepseek,deepseek-v4-pro,recorded,step_attributed,119907,15649,5667,21316,"{""taskType"":""repair"",""modelRoute"":""repair"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_patch"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:56:30.011+00:00,2026-07-02T06:56:30.013+00:00
cmr35k16z0bzfv16zcdvs8r1e,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,74397,11560,2848,14408,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:57:44.457+00:00,2026-07-02T06:57:44.459+00:00
cmr35k6z10bzgv16z43xzy8ph,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.acceptance_assessment,v1,review,deepseek,deepseek-v4-pro,recorded,step_attributed,7433,727,485,1212,"{""taskType"":""review"",""modelRoute"":""review"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_acceptance"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T06:57:51.946+00:00,2026-07-02T06:57:51.949+00:00
cmr35n3w50c0gv16z8vetu546,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,135829,7155,7798,14953,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T07:00:07.922+00:00,2026-07-02T07:00:07.925+00:00
cmr35nujv0c0hv16zzvv6vbxx,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.chapter.artifact_delta.extract,v1,fact_extraction,deepseek,deepseek-v4-pro,recorded,step_attributed,34517,3043,3092,6135,"{""taskType"":""fact_extraction"",""modelRoute"":""fact_extraction"",""routeDegraded"":false,""chapterId"":""cmr24zocw01sav16z8wprb5vx"",""volumeId"":null,""stage"":""chapter_artifact_delta"",""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T07:00:42.473+00:00,2026-07-02T07:00:42.474+00:00
cmr35o7f30c1hv16zc2c6h1v7,cmr23pgks000fv16zpwg1ms38,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij,cmr2y4off05chv16z9k5ip0ij:chapter_execution_node:novel:cmr23pgks000fv16zpwg1ms38,chapter_execution_node,novel.payoff_ledger.sync,v5,planner,deepseek,deepseek-chat,recorded,step_attributed,16279,4723,2147,6870,"{""taskType"":""planner"",""modelRoute"":""planner"",""routeDegraded"":false,""chapterId"":null,""volumeId"":null,""stage"":null,""itemKey"":null,""scope"":null,""entrypoint"":null}",2026-07-02T07:00:59.150+00:00,2026-07-02T07:00:59.151+00:00
